SRC,TGT,Sign
8194,3003,-1
257,1799,-1
281,166,-1
577,7278,-1
1028,282,-1
1237,10848,-1
1995,9480,-1
2219,2688,-1
4946,812,-1
2257,257,-1
8159,2392,-1
1911,94,-1
8511,1549,-1
7454,10014,-1
3088,430,-1
2496,1528,-1
1001,2864,-1
5772,6616,-1
8245,9881,-1
1593,1508,-1
3943,8818,-1
577,3003,-1
6016,1584,-1
584,6004,-1
6427,5826,-1
8803,8095,-1
5570,4634,-1
6893,4814,-1
5192,3226,-1
1129,1122,-1
4138,2422,-1
7358,6663,-1
5753,5755,-1
5975,7719,-1
1810,2954,-1
6699,5889,-1
4810,4550,-1
4495,63,-1
27,661,-1
4107,5659,-1
6699,9709,-1
413,914,-1
5921,8193,-1
97,10,-1
6169,9481,-1
3354,726,-1
5126,6751,-1
407,930,-1
441,5698,-1
2496,7388,-1
577,9576,-1
2623,7870,-1
8799,11225,-1
6563,1780,-1
3035,3201,-1
3005,451,-1
8432,9190,-1
5752,2700,-1
3128,3073,-1
6134,4446,-1
6855,321,-1
4232,5357,-1
5872,10835,-1
815,5638,-1
282,859,-1
5567,6035,-1
2104,5416,-1
726,37,-1
2277,1158,-1
650,8917,-1
159,2789,-1
9551,1896,-1
7374,2480,-1
4011,4005,-1
2420,4767,-1
8294,7278,-1
127,1122,-1
4985,3226,-1
846,8109,-1
2188,7380,-1
6377,5908,-1
2571,4653,-1
5804,6237,-1
1995,6727,-1
3851,4271,-1
1412,94,-1
7666,1452,-1
413,1223,-1
7324,8806,-1
4009,2459,-1
4030,2600,-1
3170,1705,-1
1202,3501,-1
4839,6309,-1
233,5209,-1
2385,5494,-1
5857,2480,-1
4253,7617,-1
5756,7939,-1
75,3875,-1
5807,2454,-1
2078,2065,-1
4117,5503,-1
368,106,-1
2424,930,-1
7145,7540,-1
3372,588,-1
121,2221,-1
1224,4751,-1
3402,3975,-1
270,3951,-1
7834,330,-1
366,1984,-1
1683,3731,-1
4657,815,-1
4031,1570,-1
5040,4767,-1
5856,3871,-1
5755,4204,-1
4139,3006,-1
3200,5636,-1
3975,2155,-1
8026,8985,-1
23,9029,-1
5656,7969,-1
4495,8193,-1
352,37,-1
2052,1488,-1
8530,239,-1
2206,5063,-1
10307,2214,-1
8075,106,-1
1301,187,-1
600,1794,-1
105,2063,-1
6116,1063,-1
252,1583,-1
5771,6360,-1
5919,2926,-1
431,5855,-1
4581,9712,-1
1028,1132,-1
4289,4690,-1
2963,269,-1
46,1354,-1
2437,10051,-1
4125,2183,-1
761,3610,-1
277,707,-1
4153,6235,-1
5988,9235,-1
7086,3968,-1
6338,7801,-1
301,2829,-1
5723,8982,-1
7665,4049,-1
1585,1119,-1
62,4047,-1
3077,4041,-1
847,566,-1
4085,5981,-1
1486,348,-1
4154,6223,-1
1766,4109,-1
1553,10863,-1
902,3967,-1
3026,399,-1
2121,5494,-1
3256,4125,-1
6636,8020,-1
4426,7917,-1
4123,5981,-1
1776,3739,-1
10484,9194,-1
85,1354,-1
562,4047,-1
3370,974,-1
5640,4969,-1
105,2090,-1
6169,812,-1
815,5602,-1
360,1229,-1
6129,6082,-1
3473,1488,-1
599,1356,-1
6098,9328,-1
413,9566,-1
7703,2379,-1
6944,8098,-1
3851,9668,-1
3255,8276,-1
4123,4125,-1
899,9970,-1
8680,6723,-1
9593,1765,-1
10098,10104,-1
483,4927,-1
163,3956,-1
6725,5578,-1
90,4087,-1
7214,8018,-1
3854,7025,-1
9446,10489,-1
1195,1227,-1
5853,9720,-1
343,2759,-1
128,930,-1
815,4337,-1
6090,7780,-1
7861,5406,-1
2130,6429,-1
3051,94,-1
234,3090,-1
98,7152,-1
6880,9219,-1
7700,10739,-1
4773,7137,-1
7666,9531,-1
1063,5974,-1
5872,5420,-1
8523,10948,-1
6409,11224,-1
8696,10787,-1
1182,1094,-1
441,945,-1
5856,2188,-1
4462,4132,-1
325,4132,-1
549,5241,-1
1444,58,-1
210,1643,-1
3487,815,-1
2395,9858,-1
1526,2822,-1
4946,2571,-1
6177,7881,-1
2470,4220,-1
4861,3498,-1
7454,9500,-1
829,1647,-1
6545,930,-1
799,1412,-1
2104,4411,-1
4280,1272,-1
847,376,-1
1549,11225,-1
7795,6723,-1
8254,5046,-1
2028,2764,-1
2352,1364,-1
2142,376,-1
5172,5895,-1
990,2058,-1
2010,4055,-1
1158,5531,-1
643,1185,-1
4495,8098,-1
5872,3909,-1
5853,9614,-1
4799,5249,-1
5226,5780,-1
588,6804,-1
9911,5779,-1
1932,9710,-1
8159,5226,-1
3342,4142,-1
3236,11192,-1
161,2097,-1
134,1015,-1
91,2759,-1
6315,1780,-1
2213,2547,-1
28,1090,-1
1001,376,-1
6135,2571,-1
12,318,-1
1408,2104,-1
8241,6790,-1
2254,2878,-1
6419,2926,-1
126,4142,-1
899,9811,-1
1486,606,-1
3069,3253,-1
1628,3074,-1
4270,98,-1
3013,3035,-1
7548,7543,-1
1674,4663,-1
350,859,-1
4606,10737,-1
4331,1791,-1
4813,4117,-1
6699,8985,-1
1650,4117,-1
1648,2828,-1
7,12,-1
6200,2266,-1
219,1969,-1
2991,2828,-1
4134,4303,-1
436,8071,-1
5412,8068,-1
5809,1584,-1
5759,6424,-1
8016,3637,-1
2011,2782,-1
7795,2381,-1
6135,5605,-1
465,6231,-1
1553,9359,-1
7610,5678,-1
8799,10971,-1
812,6135,-1
8047,9923,-1
312,166,-1
991,1799,-1
7327,7981,-1
4147,3920,-1
297,2333,-1
1967,1966,-1
554,4109,-1
5765,9556,-1
7703,9633,-1
1213,1211,-1
3526,4270,-1
10885,9959,-1
236,1211,-1
5862,4793,-1
11147,10083,-1
947,1392,-1
5063,98,-1
5622,106,-1
7651,1454,-1
3177,5661,-1
411,613,-1
2897,227,-1
58,318,-1
764,3956,-1
4177,5727,-1
2606,4088,-1
8049,7725,-1
812,4946,-1
1872,3226,-1
815,4270,-1
463,240,-1
3487,2835,-1
826,2819,-1
577,2874,-1
8626,2532,-1
9281,10737,-1
812,2266,-1
4495,8156,-1
3665,1227,-1
281,1805,-1
5097,2392,-1
2040,9161,-1
10163,10833,-1
3472,7615,-1
294,1799,-1
6727,7881,-1
297,1412,-1
44,1570,-1
1396,2062,-1
291,213,-1
349,5415,-1
3426,3492,-1
1009,1230,-1
2701,4662,-1
2927,3523,-1
367,9249,-1
9281,6574,-1
3538,7673,-1
951,1396,-1
6036,6261,-1
4228,4668,-1
413,7690,-1
5998,3374,-1
14,2284,-1
5766,8045,-1
3002,3064,-1
44,7819,-1
5771,7821,-1
1507,1132,-1
1145,288,-1
7661,5988,-1
4495,4331,-1
3975,2835,-1
1271,4196,-1
10660,9010,-1
3069,1496,-1
3397,3911,-1
8194,8795,-1
1799,344,-1
1780,8046,-1
4946,10160,-1
8626,10723,-1
10562,10781,-1
6246,8193,-1
3779,726,-1
5759,7580,-1
9446,10116,-1
8646,9137,-1
322,1278,-1
2166,9319,-1
4153,8036,-1
827,606,-1
11000,2368,-1
8071,5855,-1
962,2039,-1
207,8206,-1
1650,5839,-1
2642,7438,-1
6086,222,-1
4272,3256,-1
2603,169,-1
3342,4997,-1
6246,1452,-1
5654,9531,-1
2991,3509,-1
4154,9071,-1
1834,3074,-1
4117,4417,-1
5621,563,-1
6139,7938,-1
187,607,-1
815,2980,-1
1496,894,-1
4235,7787,-1
6644,3968,-1
4005,2367,-1
2367,4109,-1
8464,6759,-1
3759,4882,-1
4609,8372,-1
130,914,-1
1195,812,-1
316,783,-1
6172,9990,-1
1408,1548,-1
4359,4833,-1
2983,2505,-1
2219,5310,-1
2130,4109,-1
6151,7912,-1
6060,10971,-1
5421,9982,-1
4417,974,-1
3008,3006,-1
1704,5370,-1
4268,3723,-1
8959,5401,-1
6135,9000,-1
584,2240,-1
11002,11004,-1
751,4303,-1
5848,8752,-1
4625,2661,-1
343,3226,-1
369,4997,-1
3353,3994,-1
6644,7403,-1
3914,222,-1
1942,1517,-1
829,240,-1
386,566,-1
10048,8276,-1
7597,6082,-1
8095,7137,-1
9252,8020,-1
2264,2835,-1
4154,9992,-1
5118,1730,-1
3426,3154,-1
9261,6568,-1
2454,726,-1
163,2931,-1
5862,6702,-1
6732,4368,-1
7457,9523,-1
8804,9408,-1
5853,9461,-1
2224,1364,-1
4480,6728,-1
124,2379,-1
3396,5758,-1
5784,1584,-1
8982,10879,-1
1116,1230,-1
4946,10608,-1
281,914,-1
3706,5969,-1
1072,1027,-1
2496,5490,-1
1699,468,-1
367,3226,-1
3426,4235,-1
1116,2563,-1
2874,4033,-1
2140,2565,-1
1028,2058,-1
4357,4232,-1
1396,3413,-1
5578,2700,-1
692,280,-1
5046,9514,-1
4955,7424,-1
5265,6702,-1
731,1009,-1
6096,5226,-1
368,812,-1
1123,8577,-1
9172,7344,-1
815,2736,-1
2413,812,-1
812,239,-1
411,4481,-1
9446,10164,-1
7703,6759,-1
292,3374,-1
2136,376,-1
2783,10869,-1
9446,10011,-1
588,7605,-1
4149,3196,-1
8404,6235,-1
71,692,-1
407,7332,-1
4108,4204,-1
909,3678,-1
6338,8705,-1
4644,4832,-1
301,1396,-1
3642,8696,-1
1015,3840,-1
5420,6530,-1
3315,5442,-1
9554,3378,-1
3846,5034,-1
3869,812,-1
951,1457,-1
1370,1971,-1
1987,2089,-1
312,2963,-1
156,441,-1
7666,8632,-1
2840,10904,-1
5880,6030,-1
1032,9793,-1
5752,7732,-1
1646,94,-1
4107,106,-1
7454,9204,-1
2627,2221,-1
4331,9528,-1
584,9860,-1
8033,8365,-1
144,1966,-1
175,4503,-1
745,783,-1
3673,2743,-1
8581,8197,-1
10972,11248,-1
1553,10857,-1
1158,5481,-1
1182,8020,-1
3315,332,-1
4982,3697,-1
4247,2459,-1
2130,7856,-1
8071,8959,-1
6402,7939,-1
4490,4919,-1
2690,562,-1
812,10333,-1
5350,5771,-1
5265,6995,-1
636,7410,-1
4267,7551,-1
5412,8044,-1
1482,376,-1
187,662,-1
4609,3288,-1
9228,10486,-1
2123,7725,-1
734,725,-1
4874,5510,-1
44,4496,-1
9083,9959,-1
799,1626,-1
4331,3931,-1
483,2246,-1
4286,4466,-1
44,3967,-1
1486,1206,-1
8161,9029,-1
9322,9319,-1
2408,4245,-1
1948,2102,-1
6096,10857,-1
6135,4784,-1
4359,930,-1
44,321,-1
5890,3498,-1
163,5040,-1
4955,4141,-1
8935,9000,-1
2711,2524,-1
717,1260,-1
5759,4882,-1
6973,8428,-1
1408,6264,-1
2488,830,-1
5682,714,-1
4609,8041,-1
5807,4112,-1
366,112,-1
540,388,-1
5635,3674,-1
161,1983,-1
951,2874,-1
1299,2109,-1
4124,2661,-1
4946,8486,-1
1456,1046,-1
10099,8254,-1
1393,1548,-1
3599,9737,-1
1053,1330,-1
4480,1643,-1
8949,10842,-1
3943,6047,-1
5851,6124,-1
3372,6742,-1
3426,106,-1
5889,8035,-1
8696,6688,-1
23,8367,-1
1343,5633,-1
1659,1412,-1
4155,3259,-1
859,1705,-1
2184,3523,-1
4191,3003,-1
460,1538,-1
353,5601,-1
220,2064,-1
829,1278,-1
6004,7617,-1
919,1219,-1
265,2819,-1
3188,3833,-1
2289,2328,-1
2188,7537,-1
2406,3489,-1
9003,4594,-1
140,9990,-1
3051,5444,-1
1553,10136,-1
210,4303,-1
2238,2216,-1
2999,4541,-1
2983,6742,-1
1884,2845,-1
2879,1706,-1
413,7457,-1
863,1565,-1
5622,4784,-1
5889,7780,-1
1343,321,-1
499,1160,-1
6169,7582,-1
1137,3073,-1
4144,5650,-1
278,3030,-1
1486,1971,-1
2130,7481,-1
8298,11228,-1
4150,4106,-1
4736,714,-1
8982,10164,-1
2383,10869,-1
2533,2661,-1
44,4550,-1
2897,1626,-1
2205,428,-1
2154,2819,-1
413,6949,-1
509,953,-1
584,5481,-1
4045,6493,-1
6138,7448,-1
4527,815,-1
244,7934,-1
6212,4052,-1
3852,4663,-1
8197,9328,-1
3170,5527,-1
4379,5332,-1
2082,2706,-1
8500,7457,-1
1182,6056,-1
6246,5512,-1
8047,1549,-1
4386,98,-1
2149,106,-1
7833,6929,-1
4955,6415,-1
4800,588,-1
2765,2762,-1
3282,2386,-1
887,7,-1
89,4503,-1
812,8611,-1
4827,1944,-1
1422,921,-1
4810,6843,-1
2542,1364,-1
3759,2963,-1
4397,1629,-1
2210,2878,-1
413,1501,-1
5921,9306,-1
953,576,-1
2817,2488,-1
8331,9580,-1
2668,2325,-1
2701,1148,-1
4773,7660,-1
2236,1847,-1
4143,930,-1
4589,2705,-1
44,222,-1
6086,7742,-1
509,6929,-1
618,3397,-1
4642,6004,-1
6728,8223,-1
2188,9626,-1
8382,8431,-1
10874,10104,-1
815,4119,-1
2040,10739,-1
6511,8351,-1
2188,9337,-1
289,2084,-1
4480,3931,-1
2354,2873,-1
8008,9474,-1
8254,9359,-1
3301,6621,-1
165,110,-1
2979,2480,-1
2367,5208,-1
1148,4931,-1
8009,9145,-1
430,10050,-1
413,7243,-1
3450,3009,-1
3991,5765,-1
8261,207,-1
3969,930,-1
5757,9628,-1
951,1090,-1
10137,3706,-1
2403,3951,-1
262,3315,-1
5862,7016,-1
3975,3006,-1
124,1227,-1
4154,10016,-1
6129,9010,-1
2454,5234,-1
4851,373,-1
5623,7332,-1
386,166,-1
5086,7457,-1
577,8731,-1
8090,3523,-1
4514,5570,-1
441,4232,-1
2157,7414,-1
7464,6961,-1
4875,2029,-1
221,1067,-1
4154,6161,-1
5985,5874,-1
7276,6030,-1
2244,2529,-1
4472,5510,-1
7792,6974,-1
5809,7380,-1
380,1186,-1
3008,372,-1
4697,3968,-1
5316,1765,-1
13,1279,-1
2165,2484,-1
8166,9039,-1
10137,5382,-1
815,5236,-1
621,10,-1
8261,9933,-1
1995,8351,-1
188,547,-1
4800,8392,-1
2194,221,-1
6767,7827,-1
2983,9480,-1
618,330,-1
8114,10016,-1
10319,8959,-1
2981,58,-1
2149,4007,-1
6016,7035,-1
4113,4412,-1
284,3259,-1
10045,11077,-1
4207,4818,-1
8114,5853,-1
3068,1364,-1
1367,163,-1
6003,1736,-1
2275,566,-1
2389,66,-1
2455,3074,-1
5755,7818,-1
2706,3871,-1
6973,5853,-1
201,400,-1
1456,3592,-1
815,4820,-1
10117,10114,-1
9281,10049,-1
5850,4132,-1
708,2102,-1
6739,3968,-1
8683,9260,-1
6749,7148,-1
8018,9707,-1
131,2,-1
7666,9526,-1
5755,6234,-1
1311,4931,-1
511,8392,-1
8166,9560,-1
235,744,-1
6125,6764,-1
350,2789,-1
577,2367,-1
83,2112,-1
391,887,-1
7454,6742,-1
6738,9264,-1
7370,3523,-1
1548,1524,-1
2225,1583,-1
4882,7521,-1
815,3963,-1
8824,9531,-1
554,4141,-1
163,1192,-1
4997,6119,-1
8075,2505,-1
2220,812,-1
378,1364,-1
7666,431,-1
8064,10764,-1
408,1220,-1
222,4793,-1
169,2064,-1
2104,5008,-1
4085,6764,-1
4882,5168,-1
4757,7818,-1
1979,230,-1
281,2442,-1
7360,4191,-1
7214,5829,-1
6169,6234,-1
8050,9194,-1
5765,140,-1
1136,2884,-1
1810,4098,-1
5621,9673,-1
1282,2221,-1
1124,7881,-1
5765,6749,-1
4145,9492,-1
2983,6670,-1
4800,6309,-1
2983,3074,-1
8002,9359,-1
54,110,-1
829,2789,-1
300,1354,-1
3342,2835,-1
6016,4271,-1
6079,7714,-1
2381,3968,-1
1001,1794,-1
69,1132,-1
1995,8254,-1
6731,9828,-1
4273,1967,-1
5853,8795,-1
8050,8615,-1
5302,9564,-1
10012,8372,-1
2082,9811,-1
959,2284,-1
8045,4814,-1
4324,1565,-1
8982,9111,-1
439,2828,-1
2154,2782,-1
289,4905,-1
155,783,-1
2455,2545,-1
1304,6030,-1
1392,196,-1
577,3697,-1
5872,3786,-1
9771,6004,-1
7456,9337,-1
7825,10738,-1
2427,3975,-1
3372,7456,-1
1620,1570,-1
6699,207,-1
4258,7467,-1
164,3226,-1
4260,4249,-1
169,433,-1
7403,9631,-1
1776,3734,-1
3759,8202,-1
1879,3066,-1
905,2066,-1
1634,2752,-1
4867,9410,-1
3205,1944,-1
325,6727,-1
538,744,-1
5755,6004,-1
5784,563,-1
803,576,-1
1428,1027,-1
485,4503,-1
380,323,-1
2276,345,-1
7214,9161,-1
1506,2777,-1
4154,5401,-1
83,1193,-1
2427,4706,-1
3177,332,-1
3009,2600,-1
192,1356,-1
1776,1528,-1
8023,8577,-1
5768,376,-1
2240,3823,-1
863,7291,-1
1705,930,-1
5302,9976,-1
2969,2078,-1
829,1392,-1
10530,7830,-1
5981,6424,-1
535,887,-1
6083,3968,-1
5382,7827,-1
8351,10857,-1
6643,4245,-1
6228,6600,-1
8159,9039,-1
7324,6738,-1
6012,3085,-1
281,1496,-1
5849,6886,-1
9121,8020,-1
447,9777,-1
6742,8020,-1
540,827,-1
14,282,-1
7666,9976,-1
2188,5470,-1
2406,3374,-1
297,221,-1
4465,1411,-1
2188,7697,-1
1301,282,-1
7360,10864,-1
577,8351,-1
4310,4418,-1
2999,2001,-1
665,7893,-1
62,2828,-1
3572,3064,-1
4381,3138,-1
464,3648,-1
413,7683,-1
10938,1549,-1
5063,7488,-1
825,1584,-1
86,2379,-1
316,6,-1
75,2661,-1
7359,5578,-1
611,930,-1
2983,3825,-1
486,1407,-1
2221,2971,-1
2266,8240,-1
3447,2288,-1
2184,297,-1
5808,493,-1
133,1874,-1
2222,5370,-1
1810,1874,-1
1128,394,-1
1224,2120,-1
279,2225,-1
1581,4220,-1
9446,10675,-1
6326,5627,-1
5937,6995,-1
130,499,-1
11236,3637,-1
2365,2147,-1
8271,10830,-1
9139,9959,-1
2365,2926,-1
3952,8378,-1
202,5455,-1
951,2289,-1
1137,221,-1
349,3880,-1
3372,3931,-1
3991,5302,-1
9300,9862,-1
509,6011,-1
5194,3056,-1
23,10014,-1
4220,2488,-1
4191,7388,-1
7666,4154,-1
3378,10773,-1
2570,9645,-1
6470,8577,-1
6004,2915,-1
9072,9010,-1
399,1067,-1
4145,7457,-1
4812,3783,-1
1224,4207,-1
1009,736,-1
2400,9165,-1
413,2802,-1
5826,8827,-1
7062,10830,-1
441,2884,-1
4272,1791,-1
9322,8286,-1
577,3911,-1
8429,4368,-1
2392,239,-1
1032,7912,-1
577,1517,-1
6011,7869,-1
126,166,-1
4139,2730,-1
3013,297,-1
1001,1517,-1
5020,3345,-1
3943,4204,-1
8047,8011,-1
6717,9523,-1
6942,2395,-1
8959,8912,-1
7253,3637,-1
761,3354,-1
3697,5105,-1
5771,7467,-1
1882,5585,-1
4145,3783,-1
1582,1015,-1
5422,7992,-1
4955,7728,-1
105,1799,-1
336,1364,-1
3426,7468,-1
2008,3074,-1
413,3928,-1
4113,2266,-1
1737,10821,-1
6470,8390,-1
6791,5912,-1
477,715,-1
6161,7615,-1
3402,5699,-1
3372,7880,-1
2188,9824,-1
3052,3006,-1
9075,9959,-1
2979,2188,-1
10309,1257,-1
4253,4109,-1
8578,7457,-1
6016,7981,-1
6725,4245,-1
453,2843,-1
4589,5874,-1
608,2304,-1
7457,239,-1
8385,8731,-1
2130,36,-1
974,4820,-1
621,37,-1
6049,1948,-1
1182,930,-1
1367,1867,-1
430,6777,-1
799,399,-1
2219,1649,-1
133,2789,-1
1137,301,-1
5880,106,-1
809,3073,-1
7454,5765,-1
4148,4106,-1
156,2454,-1
3026,1703,-1
6066,2391,-1
7666,2379,-1
10,237,-1
8192,9645,-1
766,6200,-1
4985,5853,-1
6239,9513,-1
10137,4946,-1
887,36,-1
80,376,-1
5848,9706,-1
2094,6925,-1
453,3317,-1
1413,2289,-1
1705,106,-1
1753,3111,-1
2991,261,-1
101,3788,-1
2104,4418,-1
442,3201,-1
261,2894,-1
2400,9260,-1
6326,5908,-1
1269,2109,-1
278,1867,-1
8345,1896,-1
413,6169,-1
9281,7825,-1
1032,7821,-1
1452,3372,-1
7454,7576,-1
6728,6082,-1
3066,6013,-1
5654,9267,-1
125,576,-1
237,499,-1
3174,5585,-1
2130,4968,-1
10090,10742,-1
4431,4303,-1
1508,1647,-1
1772,4204,-1
362,218,-1
1677,4123,-1
5126,1948,-1
2927,1565,-1
3190,4811,-1
9796,9793,-1
6172,694,-1
701,280,-1
8194,10014,-1
8021,8423,-1
5857,8816,-1
413,7164,-1
10038,10192,-1
2254,3592,-1
589,4245,-1
73,9959,-1
586,318,-1
4697,98,-1
4603,2623,-1
5868,1737,-1
6574,9494,-1
4189,1364,-1
4587,2688,-1
2897,4183,-1
83,2091,-1
2416,5578,-1
333,166,-1
4337,3246,-1
4253,5284,-1
4221,4307,-1
1995,2459,-1
4348,4793,-1
8463,9473,-1
8077,10864,-1
3015,5355,-1
413,9420,-1
6086,9712,-1
5772,5874,-1
10117,10126,-1
1650,3064,-1
8004,5401,-1
485,4816,-1
10178,9194,-1
347,2391,-1
2701,7582,-1
6979,5105,-1
5771,7728,-1
279,1193,-1
56,302,-1
6470,5228,-1
202,2459,-1
7706,8827,-1
984,2089,-1
6229,10244,-1
5768,4123,-1
1179,7452,-1
4194,5527,-1
822,1015,-1
905,963,-1
3593,10756,-1
2011,5355,-1
6155,7417,-1
584,4810,-1
5971,10869,-1
441,1987,-1
6001,5758,-1
4480,1272,-1
1650,7757,-1
4946,6978,-1
4955,5623,-1
2413,10773,-1
1741,1766,-1
4875,9316,-1
9282,1896,-1
4117,4337,-1
3774,376,-1
2188,7492,-1
8596,10608,-1
815,5728,-1
4288,4207,-1
2510,3345,-1
8346,9434,-1
2172,10756,-1
4289,6103,-1
210,5845,-1
10654,10767,-1
846,2328,-1
7907,1584,-1
947,1583,-1
6246,6929,-1
846,2527,-1
1844,1223,-1
11216,1549,-1
2222,3246,-1
5857,5420,-1
5421,9461,-1
4154,1210,-1
140,5578,-1
4609,5755,-1
4155,4106,-1
3188,3951,-1
9817,9075,-1
4609,3825,-1
577,830,-1
1382,1705,-1
4784,7902,-1
10038,10214,-1
1916,2027,-1
2395,5627,-1
6668,6777,-1
3009,106,-1
8318,5765,-1
5808,1339,-1
5910,8280,-1
1553,6886,-1
1766,714,-1
2413,766,-1
6389,4931,-1
2130,7725,-1
1872,6723,-1
6973,8045,-1
4688,9464,-1
5424,5853,-1
5041,4117,-1
6115,7626,-1
4110,1730,-1
5058,5234,-1
4685,9337,-1
4410,1412,-1
2656,812,-1
983,5585,-1
1210,4106,-1
2087,2156,-1
2381,9614,-1
8159,4946,-1
421,2183,-1
1145,566,-1
959,1658,-1
1582,94,-1
8166,9549,-1
6470,9689,-1
455,7074,-1
2013,4104,-1
2003,1488,-1
641,2785,-1
650,3683,-1
292,1144,-1
1304,8403,-1
4291,5236,-1
189,1984,-1
2222,5636,-1
1693,2333,-1
2424,5207,-1
5624,4235,-1
7214,5578,-1
3065,5495,-1
708,10,-1
4145,7969,-1
815,1626,-1
210,7424,-1
5802,6749,-1
1224,2422,-1
2527,5493,-1
3336,9316,-1
1062,6431,-1
1546,7900,-1
1834,5333,-1
4583,4584,-1
6178,7700,-1
2268,2246,-1
4150,7960,-1
8227,5084,-1
2016,2065,-1
1553,3374,-1
161,1303,-1
126,566,-1
413,2892,-1
3975,1570,-1
6439,7343,-1
3904,7035,-1
7674,7673,-1
4169,5128,-1
6077,3871,-1
4331,8118,-1
61,4033,-1
902,1488,-1
4297,3196,-1
951,3967,-1
2395,7893,-1
371,812,-1
349,3270,-1
799,9422,-1
8254,6069,-1
161,1278,-1
284,7388,-1
163,4088,-1
5757,6649,-1
583,6928,-1
774,110,-1
3863,297,-1
5843,7750,-1
8055,3703,-1
3345,7868,-1
6490,4132,-1
5993,7787,-1
3594,5720,-1
4681,7780,-1
4495,3698,-1
297,2103,-1
951,527,-1
278,3366,-1
124,67,-1
2247,441,-1
793,7845,-1
3933,8002,-1
5915,7921,-1
5621,9628,-1
10884,3378,-1
4583,2219,-1
7454,4052,-1
5622,7818,-1
6699,8156,-1
411,1999,-1
6076,2480,-1
2488,3009,-1
253,237,-1
8002,9412,-1
16,98,-1
28,2829,-1
4311,7514,-1
460,887,-1
441,3111,-1
6246,6083,-1
2496,3691,-1
3259,5637,-1
815,5229,-1
1622,2860,-1
282,599,-1
3393,376,-1
7794,9478,-1
8166,6317,-1
3873,930,-1
1049,4905,-1
8389,9724,-1
2300,2529,-1
5420,5767,-1
11,963,-1
5623,1584,-1
3812,2221,-1
2743,629,-1
1803,5034,-1
1553,1315,-1
2532,10720,-1
1741,4793,-1
511,9467,-1
155,67,-1
4284,4679,-1
3538,930,-1
1217,887,-1
4138,2835,-1
6748,9478,-1
431,5829,-1
4480,2764,-1
4340,8098,-1
253,12,-1
815,4228,-1
805,2039,-1
2414,4106,-1
4145,3825,-1
23,10256,-1
7834,9987,-1
1995,5847,-1
7711,10864,-1
3863,98,-1
812,8985,-1
8626,9959,-1
8531,239,-1
2011,2464,-1
5859,6727,-1
2482,5986,-1
1393,1649,-1
8792,10897,-1
6335,9010,-1
8346,7456,-1
3256,5887,-1
7664,4936,-1
187,2090,-1
2541,346,-1
10243,3637,-1
3451,8365,-1
86,3269,-1
2424,5986,-1
4112,930,-1
2098,2600,-1
5412,1549,-1
4561,2764,-1
5535,98,-1
307,5370,-1
2925,3523,-1
7751,5063,-1
6137,6731,-1
4154,6616,-1
3336,6749,-1
4362,5370,-1
7454,4997,-1
638,67,-1
1124,4412,-1
4362,1565,-1
1367,2828,-1
3044,4359,-1
4138,5545,-1
3058,1440,-1
5784,2926,-1
6381,4216,-1
1781,10482,-1
1349,136,-1
187,1185,-1
161,1867,-1
7886,7880,-1
4410,815,-1
162,573,-1
6727,8372,-1
951,1144,-1
345,2078,-1
3066,3372,-1
485,3374,-1
5097,8351,-1
4946,9941,-1
4234,5292,-1
262,2304,-1
8467,6867,-1
3871,7821,-1
10075,1775,-1
126,4055,-1
664,3968,-1
5584,7388,-1
5889,9588,-1
2191,2914,-1
6137,2185,-1
411,4204,-1
2853,9782,-1
1976,5444,-1
10501,11225,-1
4031,98,-1
2235,3916,-1
7454,10019,-1
6699,8190,-1
8499,8959,-1
7881,6727,-1
3544,5351,-1
1286,4047,-1
418,5249,-1
6699,8322,-1
1507,1517,-1
455,5669,-1
5422,6318,-1
2711,4794,-1
10053,4946,-1
164,5063,-1
947,3982,-1
443,1119,-1
10163,10903,-1
6004,6067,-1
7666,8291,-1
829,2225,-1
5990,239,-1
161,1392,-1
6251,6173,-1
1124,2878,-1
1198,2109,-1
7283,5981,-1
4228,3764,-1
5770,6439,-1
577,4009,-1
4169,5219,-1
413,10767,-1
8467,9720,-1
413,4905,-1
7831,8410,-1
95,110,-1
1941,122,-1
257,112,-1
10317,9741,-1
89,3841,-1
6738,1766,-1
752,499,-1
2080,6264,-1
6135,8372,-1
1382,3145,-1
3051,1223,-1
4991,1452,-1
809,2768,-1
9083,8045,-1
3934,1364,-1
2921,547,-1
2188,5064,-1
8055,9894,-1
2084,3009,-1
5867,7780,-1
812,6974,-1
2119,2109,-1
2700,1565,-1
4236,1570,-1
10023,8577,-1
2443,2178,-1
636,7437,-1
8002,6903,-1
6007,1901,-1
4251,7938,-1
5821,5631,-1
4867,2279,-1
1781,10852,-1
4154,4816,-1
1444,3226,-1
4953,670,-1
453,7438,-1
89,5420,-1
5889,9560,-1
6747,8372,-1
1341,2020,-1
2545,3269,-1
4810,6045,-1
8617,3372,-1
4245,4833,-1
901,922,-1
5034,7917,-1
4528,6004,-1
6699,1896,-1
4149,4142,-1
5785,7449,-1
4271,7772,-1
7794,8586,-1
453,1517,-1
7454,10821,-1
8626,10833,-1
15,2971,-1
8536,239,-1
3975,4496,-1
6225,106,-1
3261,2266,-1
3858,3871,-1
1626,2527,-1
1770,1160,-1
5853,7932,-1
3040,562,-1
441,2715,-1
6116,5755,-1
6049,3523,-1
5066,5605,-1
